date,district,wind_speed,pressure,humidity,cyclone
2025-02-03,Perambalur,52,980,55,0
2025-02-06,Perambalur,149,960,72,0
2025-02-09,Perambalur,87,973,58,0
2025-02-12,Perambalur,60,952,70,0
2025-02-15,Perambalur,122,1004,62,0
2025-02-18,Perambalur,67,979,59,0
2025-02-21,Perambalur,154,995,77,0
2025-02-24,Perambalur,60,989,59,0
2025-02-27,Perambalur,66,998,56,0
2025-03-02,Perambalur,152,959,72,0
2025-03-05,Perambalur,68,969,95,0
2025-03-08,Perambalur,39,991,60,0
2025-03-11,Perambalur,82,1007,62,0
2025-03-14,Perambalur,109,1011,89,0
2025-03-17,Perambalur,80,1011,67,0
2025-03-20,Perambalur,81,1015,67,0
2025-03-23,Perambalur,52,1018,96,0
2025-03-26,Perambalur,35,1012,72,0
2025-03-29,Perambalur,91,973,97,0
2025-04-01,Perambalur,34,977,58,0
2025-04-04,Perambalur,110,995,91,0
2025-04-07,Perambalur,137,1000,88,0
2025-04-10,Perambalur,127,1004,57,0
2025-04-13,Perambalur,137,1018,57,0
2025-04-16,Perambalur,101,1020,58,0
2025-04-19,Perambalur,94,955,66,0
2025-04-22,Perambalur,105,1003,90,0
2025-04-25,Perambalur,48,987,74,0
2025-04-28,Perambalur,143,976,55,0
2025-05-01,Perambalur,49,985,65,0
2025-05-04,Perambalur,129,1000,58,0
2025-05-07,Perambalur,80,995,95,0
2025-05-10,Perambalur,111,968,69,0
2025-05-13,Perambalur,141,1009,93,0
2025-05-16,Perambalur,148,998,81,0
2025-05-19,Perambalur,92,990,66,0
2025-05-22,Perambalur,67,984,88,0
2025-05-25,Perambalur,144,1012,70,0
2025-05-28,Perambalur,131,985,78,0
2025-05-31,Perambalur,100,971,60,0
2025-06-03,Perambalur,67,985,83,0
2025-06-06,Perambalur,106,959,76,0
2025-06-09,Perambalur,87,983,61,0
2025-06-12,Perambalur,160,978,82,0
2025-06-15,Perambalur,123,985,85,0
2025-06-18,Perambalur,126,959,90,1
2025-06-21,Perambalur,52,1000,78,0
2025-06-24,Perambalur,114,964,75,0
2025-06-27,Perambalur,84,993,81,0
2025-06-30,Perambalur,63,1017,77,0
2025-07-03,Perambalur,122,979,56,0
2025-07-06,Perambalur,34,986,80,0
2025-07-09,Perambalur,153,1002,62,0
2025-07-12,Perambalur,47,962,98,0
2025-07-15,Perambalur,78,988,92,0
2025-07-18,Perambalur,66,990,63,0
2025-07-21,Perambalur,160,954,66,0
2025-07-24,Perambalur,46,1016,95,0
2025-07-27,Perambalur,92,1010,87,0
2025-07-30,Perambalur,106,976,69,0
2025-08-02,Perambalur,74,993,94,0
2025-08-05,Perambalur,56,968,75,0
2025-08-08,Perambalur,147,971,89,1
2025-08-11,Perambalur,146,1018,56,0
2025-08-14,Perambalur,37,965,59,0
2025-08-17,Perambalur,130,995,73,0
2025-08-20,Perambalur,95,955,72,0
2025-08-23,Perambalur,119,1000,82,0
2025-08-26,Perambalur,126,978,86,1
2025-08-29,Perambalur,131,1004,69,0
2025-09-01,Perambalur,38,998,98,0
2025-09-04,Perambalur,118,985,73,0
2025-09-07,Perambalur,104,1014,57,0
2025-09-10,Perambalur,146,997,100,0
2025-09-13,Perambalur,121,1017,91,0
2025-09-16,Perambalur,87,955,60,0
2025-09-19,Perambalur,98,962,76,0
2025-09-22,Perambalur,160,953,58,0
2025-09-25,Perambalur,82,964,68,0
2025-09-28,Perambalur,156,988,66,0
2025-10-01,Perambalur,58,978,82,0
2025-10-04,Perambalur,154,994,100,0
2025-10-07,Perambalur,74,974,86,0
2025-10-10,Perambalur,63,999,84,0
2025-10-13,Perambalur,90,1018,70,0
2025-10-16,Perambalur,134,988,71,0
2025-10-19,Perambalur,110,966,86,1
2025-10-22,Perambalur,117,1000,67,0
2025-10-25,Perambalur,111,986,61,0
2025-10-28,Perambalur,42,1019,69,0
2025-10-31,Perambalur,43,994,93,0
2025-11-03,Perambalur,79,1004,78,0
2025-11-06,Perambalur,39,1009,68,0
2025-11-09,Perambalur,115,1006,72,0
2025-11-12,Perambalur,33,990,80,0
2025-11-15,Perambalur,87,1010,91,0
2025-11-18,Perambalur,144,1003,65,0
2025-11-21,Perambalur,30,952,63,0
2025-11-24,Perambalur,133,1009,96,0
2025-11-27,Perambalur,71,985,93,0
2025-11-30,Perambalur,105,1019,73,0
2025-12-03,Perambalur,61,968,70,0
2025-12-06,Perambalur,49,996,71,0
2025-12-09,Perambalur,131,986,66,0
2025-12-12,Perambalur,103,953,83,0
2025-12-15,Perambalur,46,982,79,0
2025-12-18,Perambalur,107,959,71,0
2025-12-21,Perambalur,125,955,97,1
2025-12-24,Perambalur,78,995,72,0
2025-12-27,Perambalur,117,993,79,0
2025-12-30,Perambalur,61,977,59,0
2025-01-01,Nilgiris,65,972,57,0
2025-01-04,Nilgiris,99,966,63,0
2025-01-07,Nilgiris,49,998,78,0
2025-01-10,Nilgiris,52,959,99,0
2025-01-13,Nilgiris,132,1010,84,0
2025-01-16,Nilgiris,78,985,73,0
2025-01-19,Nilgiris,107,970,95,1
2025-01-22,Nilgiris,154,974,95,1
2025-01-25,Nilgiris,48,974,60,0
2025-01-28,Nilgiris,156,969,55,0
2025-01-31,Nilgiris,51,1007,96,0
2025-02-03,Nilgiris,99,978,89,0
2025-02-06,Nilgiris,136,972,91,1
2025-02-09,Nilgiris,89,969,69,0
2025-02-12,Nilgiris,77,968,84,0
2025-02-15,Nilgiris,49,1003,77,0
2025-02-18,Nilgiris,96,1014,97,0
2025-02-21,Nilgiris,115,954,82,0
2025-02-24,Nilgiris,152,995,80,0
2025-02-27,Nilgiris,140,981,63,0
2025-03-02,Nilgiris,155,991,88,0
2025-03-05,Nilgiris,140,1005,87,0
2025-03-08,Nilgiris,142,955,60,0
2025-03-11,Nilgiris,98,1015,78,0
2025-03-14,Nilgiris,49,1006,58,0
2025-03-17,Nilgiris,39,959,86,0
2025-03-20,Nilgiris,89,1000,64,0
2025-03-23,Nilgiris,77,964,80,0
2025-03-26,Nilgiris,67,977,77,0
2025-03-29,Nilgiris,158,988,63,0
2025-04-01,Nilgiris,142,979,84,0
2025-04-04,Nilgiris,57,989,90,0
2025-04-07,Nilgiris,105,973,96,1
2025-04-10,Nilgiris,85,1014,96,0
2025-04-13,Nilgiris,84,966,76,0
2025-04-16,Nilgiris,97,988,83,0
2025-04-19,Nilgiris,125,968,87,1
2025-04-22,Nilgiris,108,1010,66,0
2025-04-25,Nilgiris,135,1017,96,0
2025-04-28,Nilgiris,103,957,69,0
2025-05-01,Nilgiris,135,1019,76,0
2025-05-04,Nilgiris,121,997,94,0
2025-05-07,Nilgiris,106,965,63,0
2025-05-10,Nilgiris,130,955,100,1
2025-05-13,Nilgiris,150,962,75,0
2025-05-16,Nilgiris,63,1017,57,0
2025-05-19,Nilgiris,82,991,71,0
2025-05-22,Nilgiris,87,1004,76,0
2025-05-25,Nilgiris,112,1011,67,0
2025-05-28,Nilgiris,103,965,62,0
2025-05-31,Nilgiris,150,993,56,0
2025-06-03,Nilgiris,44,951,94,0
2025-06-06,Nilgiris,108,953,96,1
2025-06-09,Nilgiris,158,1004,71,0
2025-06-12,Nilgiris,109,961,63,0
2025-06-15,Nilgiris,155,967,76,0
2025-06-18,Nilgiris,124,1008,81,0
2025-06-21,Nilgiris,149,965,83,0
2025-06-24,Nilgiris,115,1003,61,0
2025-06-27,Nilgiris,110,1003,99,0
2025-06-30,Nilgiris,150,1013,78,0
2025-07-03,Nilgiris,108,1018,91,0
2025-07-06,Nilgiris,52,974,66,0
2025-07-09,Nilgiris,145,969,75,0
2025-07-12,Nilgiris,147,974,78,0
2025-07-15,Nilgiris,157,983,58,0
2025-07-18,Nilgiris,68,995,68,0
2025-07-21,Nilgiris,107,1012,92,0
2025-07-24,Nilgiris,135,998,56,0
2025-07-27,Nilgiris,105,979,81,0
2025-07-30,Nilgiris,83,1018,87,0
2025-08-02,Nilgiris,89,993,89,0
2025-08-05,Nilgiris,135,984,57,0
2025-08-08,Nilgiris,88,953,93,0
2025-08-11,Nilgiris,54,973,83,0
2025-08-14,Nilgiris,126,954,56,0
2025-08-17,Nilgiris,41,1008,96,0
2025-08-20,Nilgiris,159,963,98,1
2025-08-23,Nilgiris,159,982,71,0
2025-08-26,Nilgiris,51,983,80,0
2025-08-29,Nilgiris,31,1002,81,0
2025-09-01,Nilgiris,97,982,80,0
2025-09-04,Nilgiris,102,958,85,0
2025-09-07,Nilgiris,120,978,75,0
2025-09-10,Nilgiris,104,980,69,0
2025-09-13,Nilgiris,71,1014,92,0
2025-09-16,Nilgiris,104,975,55,0
2025-09-19,Nilgiris,89,976,59,0
2025-09-22,Nilgiris,141,1012,62,0
2025-09-25,Nilgiris,50,975,86,0
2025-09-28,Nilgiris,128,957,72,0
2025-10-01,Nilgiris,50,980,71,0
2025-10-04,Nilgiris,153,993,86,0
2025-10-07,Nilgiris,90,999,97,0
2025-10-10,Nilgiris,93,990,88,0
2025-10-13,Nilgiris,35,1018,82,0
2025-10-16,Nilgiris,53,1008,99,0
2025-10-19,Nilgiris,135,963,76,0
2025-10-22,Nilgiris,33,1016,83,0
2025-10-25,Nilgiris,96,976,56,0
2025-10-28,Nilgiris,114,997,87,0
2025-10-31,Nilgiris,72,1001,70,0
2025-11-03,Nilgiris,51,1014,68,0
2025-11-06,Nilgiris,145,1008,71,0
2025-11-09,Nilgiris,81,1004,96,0
2025-11-12,Nilgiris,53,968,97,0
2025-11-15,Nilgiris,45,985,98,0
2025-11-18,Nilgiris,137,1014,98,0
2025-11-21,Nilgiris,78,955,62,0
2025-11-24,Nilgiris,124,1014,98,0
2025-11-27,Nilgiris,113,1008,99,0
2025-11-30,Nilgiris,47,1019,83,0
2025-12-03,Nilgiris,105,1005,84,0
2025-12-06,Nilgiris,50,976,59,0
2025-12-09,Nilgiris,69,985,91,0
2025-12-12,Nilgiris,113,950,81,0
2025-12-15,Nilgiris,110,963,78,0
2025-12-18,Nilgiris,70,1010,55,0
2025-12-21,Nilgiris,106,995,97,0
2025-12-24,Nilgiris,61,961,84,0
2025-12-27,Nilgiris,122,962,85,0
2025-12-30,Nilgiris,120,1003,87,0
2025-01-01,Kallakurichi,154,970,96,1
2025-01-04,Kallakurichi,109,961,59,0
2025-01-07,Kallakurichi,160,1008,60,0
2025-01-10,Kallakurichi,90,1005,89,0
2025-01-13,Kallakurichi,32,971,80,0
2025-01-16,Kallakurichi,150,956,98,1
2025-01-19,Kallakurichi,107,978,96,1
2025-01-22,Kallakurichi,149,952,94,1
2025-01-25,Kallakurichi,138,1015,80,0
2025-01-28,Kallakurichi,135,968,74,0
2025-01-31,Kallakurichi,149,1017,83,0
2025-02-03,Kallakurichi,138,967,76,0
2025-02-06,Kallakurichi,82,966,57,0
2025-02-09,Kallakurichi,66,976,97,0
2025-02-12,Kallakurichi,92,962,93,0
2025-02-15,Kallakurichi,111,1005,84,0
2025-02-18,Kallakurichi,39,963,81,0
2025-02-21,Kallakurichi,45,953,98,0
2025-02-24,Kallakurichi,56,994,89,0
2025-02-27,Kallakurichi,140,1016,73,0
2025-03-02,Kallakurichi,83,972,85,0
2025-03-05,Kallakurichi,89,974,55,0
2025-03-08,Kallakurichi,113,958,89,1
2025-03-11,Kallakurichi,118,959,63,0
2025-03-14,Kallakurichi,100,961,74,0
2025-03-17,Kallakurichi,71,955,61,0
2025-03-20,Kallakurichi,124,955,58,0
2025-03-23,Kallakurichi,54,986,59,0
2025-03-26,Kallakurichi,35,952,69,0
2025-03-29,Kallakurichi,145,996,71,0
2025-04-01,Kallakurichi,81,963,96,0
2025-04-04,Kallakurichi,153,1018,64,0
2025-04-07,Kallakurichi,72,974,61,0
2025-04-10,Kallakurichi,54,953,80,0
2025-04-13,Kallakurichi,152,961,68,0
2025-04-16,Kallakurichi,130,996,77,0
2025-04-19,Kallakurichi,102,1005,84,0
2025-04-22,Kallakurichi,109,972,58,0
2025-04-25,Kallakurichi,157,963,85,0
2025-04-28,Kallakurichi,78,981,93,0
2025-05-01,Kallakurichi,105,972,61,0
2025-05-04,Kallakurichi,84,973,77,0
2025-05-07,Kallakurichi,138,960,94,1
2025-05-10,Kallakurichi,108,1013,66,0
2025-05-13,Kallakurichi,108,1002,88,0
2025-05-16,Kallakurichi,50,1014,98,0
2025-05-19,Kallakurichi,139,992,60,0
2025-05-22,Kallakurichi,99,1010,75,0
2025-05-25,Kallakurichi,95,1010,63,0
2025-05-28,Kallakurichi,74,993,66,0
2025-05-31,Kallakurichi,151,1012,99,0
2025-06-03,Kallakurichi,92,977,80,0
2025-06-06,Kallakurichi,140,998,80,0
2025-06-09,Kallakurichi,129,969,100,1
2025-06-12,Kallakurichi,44,961,84,0
2025-06-15,Kallakurichi,140,995,62,0
2025-06-18,Kallakurichi,55,983,77,0
2025-06-21,Kallakurichi,79,993,70,0
2025-06-24,Kallakurichi,121,984,65,0
2025-06-27,Kallakurichi,52,1006,78,0
2025-06-30,Kallakurichi,77,1012,65,0
2025-07-03,Kallakurichi,63,1004,66,0
2025-07-06,Kallakurichi,63,995,61,0
2025-07-09,Kallakurichi,160,1003,97,0
2025-07-12,Kallakurichi,31,985,64,0
2025-07-15,Kallakurichi,131,986,92,0
2025-07-18,Kallakurichi,116,963,82,0
2025-07-21,Kallakurichi,148,1011,67,0
2025-07-24,Kallakurichi,40,976,71,0
2025-07-27,Kallakurichi,108,966,58,0
2025-07-30,Kallakurichi,34,1016,90,0
2025-08-02,Kallakurichi,49,1000,95,0
2025-08-05,Kallakurichi,81,971,80,0
2025-08-08,Kallakurichi,118,971,79,0
2025-08-11,Kallakurichi,153,986,85,0
2025-08-14,Kallakurichi,79,1013,78,0
2025-08-17,Kallakurichi,78,1007,85,0
2025-08-20,Kallakurichi,135,1000,85,0
2025-08-23,Kallakurichi,58,995,61,0
2025-08-26,Kallakurichi,58,1007,66,0
2025-08-29,Kallakurichi,81,992,91,0
2025-09-01,Kallakurichi,147,974,71,0
2025-09-04,Kallakurichi,94,1002,56,0
2025-09-07,Kallakurichi,81,1006,73,0
2025-09-10,Kallakurichi,68,1000,77,0
2025-09-13,Kallakurichi,65,982,57,0
2025-09-16,Kallakurichi,82,1007,63,0
2025-09-19,Kallakurichi,100,999,66,0
2025-09-22,Kallakurichi,74,998,68,0
2025-09-25,Kallakurichi,97,956,72,0
2025-09-28,Kallakurichi,56,1017,82,0
2025-10-01,Kallakurichi,101,1006,57,0
2025-10-04,Kallakurichi,97,957,74,0
2025-10-07,Kallakurichi,55,982,64,0
2025-10-10,Kallakurichi,76,962,97,0
2025-10-13,Kallakurichi,105,994,57,0
2025-10-16,Kallakurichi,68,957,70,0
2025-10-19,Kallakurichi,128,982,81,0
2025-10-22,Kallakurichi,107,1017,85,0
2025-10-25,Kallakurichi,34,1001,71,0
2025-10-28,Kallakurichi,32,992,75,0
2025-10-31,Kallakurichi,101,998,89,0
2025-11-03,Kallakurichi,153,973,56,0
2025-11-06,Kallakurichi,150,974,70,0
2025-11-09,Kallakurichi,143,981,87,0
2025-11-12,Kallakurichi,87,989,100,0
2025-11-15,Kallakurichi,114,979,81,0
2025-11-18,Kallakurichi,90,983,69,0
2025-11-21,Kallakurichi,88,988,63,0
2025-11-24,Kallakurichi,65,1000,99,0
2025-11-27,Kallakurichi,152,978,68,0
2025-11-30,Kallakurichi,38,987,81,0
2025-12-03,Kallakurichi,90,963,91,0
2025-12-06,Kallakurichi,112,988,99,0
2025-12-09,Kallakurichi,72,962,66,0
2025-12-12,Kallakurichi,105,959,65,0
2025-12-15,Kallakurichi,66,961,95,0
2025-12-18,Kallakurichi,102,983,68,0
2025-12-21,Kallakurichi,151,1001,72,0
2025-12-24,Kallakurichi,158,967,58,0
2025-12-27,Kallakurichi,146,1018,83,0
2025-12-30,Kallakurichi,44,973,87,0
2025-01-01,Chengalpattu,146,966,99,1
2025-01-04,Chengalpattu,117,957,77,0
2025-01-07,Chengalpattu,153,961,79,0
2025-01-10,Chengalpattu,38,990,79,0
2025-01-13,Chengalpattu,58,994,55,0
2025-01-16,Chengalpattu,129,1016,57,0
2025-01-19,Chengalpattu,49,1017,59,0
2025-01-22,Chengalpattu,54,1014,70,0
2025-01-25,Chengalpattu,59,982,90,0
2025-01-28,Chengalpattu,111,978,80,0
2025-01-31,Chengalpattu,100,992,81,0
2025-02-03,Chengalpattu,33,1010,76,0
2025-02-06,Chengalpattu,117,970,77,0
2025-02-09,Chengalpattu,74,1020,100,0
2025-02-12,Chengalpattu,143,982,83,0
2025-02-15,Chengalpattu,72,950,94,0
2025-02-18,Chengalpattu,102,950,99,1
2025-02-21,Chengalpattu,54,1009,55,0
2025-02-24,Chengalpattu,120,992,73,0
2025-02-27,Chengalpattu,67,951,72,0
2025-03-02,Chengalpattu,68,983,64,0
2025-03-05,Chengalpattu,93,998,61,0
2025-03-08,Chengalpattu,133,975,72,0
2025-03-11,Chengalpattu,139,959,62,0
2025-03-14,Chengalpattu,77,1020,75,0
2025-03-17,Chengalpattu,66,952,79,0
2025-03-20,Chengalpattu,30,970,56,0
2025-03-23,Chengalpattu,158,971,97,1
2025-03-26,Chengalpattu,74,963,76,0
2025-03-29,Chengalpattu,73,976,67,0
2025-04-01,Chengalpattu,62,977,74,0
2025-04-04,Chengalpattu,149,953,64,0
2025-04-07,Chengalpattu,130,1013,86,0
2025-04-10,Chengalpattu,96,982,60,0
2025-04-13,Chengalpattu,86,963,97,0
2025-04-16,Chengalpattu,107,952,63,0
2025-04-19,Chengalpattu,155,1003,89,0
2025-04-22,Chengalpattu,114,963,70,0
2025-04-25,Chengalpattu,145,955,90,1
2025-04-28,Chengalpattu,36,1011,81,0
2025-05-01,Chengalpattu,55,978,80,0
2025-05-04,Chengalpattu,109,1010,96,0
2025-05-07,Chengalpattu,118,1016,86,0
2025-05-10,Chengalpattu,65,953,75,0
2025-05-13,Chengalpattu,35,1016,75,0
2025-05-16,Chengalpattu,142,988,93,0
2025-05-19,Chengalpattu,41,1016,99,0
2025-05-22,Chengalpattu,117,1006,82,0
2025-05-25,Chengalpattu,62,985,80,0
2025-05-28,Chengalpattu,69,982,57,0
2025-05-31,Chengalpattu,154,965,94,1
2025-06-03,Chengalpattu,116,963,71,0
2025-06-06,Chengalpattu,97,1017,90,0
2025-06-09,Chengalpattu,76,1012,67,0
2025-06-12,Chengalpattu,38,960,55,0
2025-06-15,Chengalpattu,156,1000,78,0
2025-06-18,Chengalpattu,77,975,91,0
2025-06-21,Chengalpattu,76,953,86,0
2025-06-24,Chengalpattu,102,1009,93,0
2025-06-27,Chengalpattu,85,956,92,0
2025-06-30,Chengalpattu,52,1007,88,0
2025-07-03,Chengalpattu,103,971,100,1
2025-07-06,Chengalpattu,156,966,83,0
2025-07-09,Chengalpattu,112,963,86,1
2025-07-12,Chengalpattu,53,989,90,0
2025-07-15,Chengalpattu,112,980,82,0
2025-07-18,Chengalpattu,38,1014,59,0
2025-07-21,Chengalpattu,160,969,93,1
2025-07-24,Chengalpattu,127,1005,55,0
2025-07-27,Chengalpattu,70,1002,59,0
2025-07-30,Chengalpattu,32,997,69,0
2025-08-02,Chengalpattu,159,985,91,0
2025-08-05,Chengalpattu,47,1010,83,0
2025-08-08,Chengalpattu,139,955,79,0
2025-08-11,Chengalpattu,109,997,88,0
2025-08-14,Chengalpattu,57,1008,80,0
2025-08-17,Chengalpattu,33,994,72,0
2025-08-20,Chengalpattu,115,974,81,0
2025-08-23,Chengalpattu,88,966,72,0
2025-08-26,Chengalpattu,108,996,82,0
2025-08-29,Chengalpattu,152,989,78,0
2025-09-01,Chengalpattu,154,1019,98,0
2025-09-04,Chengalpattu,86,1019,82,0
2025-09-07,Chengalpattu,137,951,62,0
2025-09-10,Chengalpattu,52,955,76,0
2025-09-13,Chengalpattu,101,1012,91,0
2025-09-16,Chengalpattu,32,975,72,0
2025-09-19,Chengalpattu,125,968,96,1
2025-09-22,Chengalpattu,91,967,84,0
2025-09-25,Chengalpattu,104,1017,95,0
2025-09-28,Chengalpattu,83,1019,88,0
2025-10-01,Chengalpattu,110,1001,58,0
2025-10-04,Chengalpattu,65,1018,58,0
2025-10-07,Chengalpattu,146,1001,84,0
2025-10-10,Chengalpattu,160,958,64,0
2025-10-13,Chengalpattu,118,961,58,0
2025-10-16,Chengalpattu,96,954,89,0
2025-10-19,Chengalpattu,51,999,97,0
2025-10-22,Chengalpattu,119,973,87,1
2025-10-25,Chengalpattu,102,1004,79,0
2025-10-28,Chengalpattu,79,965,100,0
2025-10-31,Chengalpattu,81,980,71,0
2025-11-03,Chengalpattu,68,1011,58,0
2025-11-06,Chengalpattu,125,1001,78,0
2025-11-09,Chengalpattu,144,968,67,0
2025-11-12,Chengalpattu,120,1016,65,0
2025-11-15,Chengalpattu,126,1015,96,0
2025-11-18,Chengalpattu,115,975,76,0
2025-11-21,Chengalpattu,148,969,70,0
2025-11-24,Chengalpattu,110,1000,86,0
2025-11-27,Chengalpattu,148,967,61,0
2025-11-30,Chengalpattu,75,991,94,0
2025-12-03,Chengalpattu,156,999,59,0
2025-12-06,Chengalpattu,40,998,59,0
2025-12-09,Chengalpattu,104,959,80,0
2025-12-12,Chengalpattu,119,1014,90,0
2025-12-15,Chengalpattu,30,991,90,0
2025-12-18,Chengalpattu,59,1016,87,0
2025-12-21,Chengalpattu,96,967,97,0
2025-12-24,Chengalpattu,112,998,90,0
2025-12-27,Chengalpattu,62,1003,70,0
2025-12-30,Chengalpattu,76,969,73,0
2025-01-01,Tenkasi,129,966,72,0
2025-01-04,Tenkasi,54,998,75,0
2025-01-07,Tenkasi,140,1014,62,0
2025-01-10,Tenkasi,74,1002,76,0
2025-01-13,Tenkasi,84,979,67,0
2025-01-16,Tenkasi,149,1010,77,0
2025-01-19,Tenkasi,64,955,74,0
2025-01-22,Tenkasi,71,975,91,0
2025-01-25,Tenkasi,60,975,86,0
2025-01-28,Tenkasi,114,986,93,0
2025-01-31,Tenkasi,55,999,84,0
2025-02-03,Tenkasi,113,955,89,1
2025-02-06,Tenkasi,97,951,99,0
2025-02-09,Tenkasi,126,1009,90,0
2025-02-12,Tenkasi,94,951,98,0
2025-02-15,Tenkasi,61,992,58,0
2025-02-18,Tenkasi,132,982,71,0
2025-02-21,Tenkasi,87,964,60,0
2025-02-24,Tenkasi,64,1018,84,0
2025-02-27,Tenkasi,134,994,57,0
2025-03-02,Tenkasi,159,994,69,0
2025-03-05,Tenkasi,82,966,90,0
2025-03-08,Tenkasi,63,961,69,0
2025-03-11,Tenkasi,90,1014,72,0
2025-03-14,Tenkasi,81,964,59,0
2025-03-17,Tenkasi,101,953,94,1
2025-03-20,Tenkasi,120,967,67,0
2025-03-23,Tenkasi,100,999,62,0
2025-03-26,Tenkasi,106,1000,86,0
2025-03-29,Tenkasi,82,977,74,0
2025-04-01,Tenkasi,62,1004,77,0
2025-04-04,Tenkasi,60,977,63,0
2025-04-07,Tenkasi,59,976,78,0
2025-04-10,Tenkasi,119,1020,68,0
2025-04-13,Tenkasi,73,1012,83,0
2025-04-16,Tenkasi,91,1007,93,0
2025-04-19,Tenkasi,83,996,75,0
2025-04-22,Tenkasi,141,975,72,0
2025-04-25,Tenkasi,135,975,76,0
2025-04-28,Tenkasi,87,1020,75,0
2025-05-01,Tenkasi,77,985,57,0
2025-05-04,Tenkasi,89,981,84,0
2025-05-07,Tenkasi,65,956,55,0
2025-05-10,Tenkasi,128,1016,74,0
2025-05-13,Tenkasi,64,985,89,0
2025-05-16,Tenkasi,83,995,71,0
2025-05-19,Tenkasi,108,1018,61,0
2025-05-22,Tenkasi,71,975,70,0
2025-05-25,Tenkasi,75,980,74,0
2025-05-28,Tenkasi,72,994,78,0
2025-05-31,Tenkasi,55,1020,75,0
2025-06-03,Tenkasi,95,969,68,0
2025-06-06,Tenkasi,65,1014,92,0
2025-06-09,Tenkasi,121,977,57,0
2025-06-12,Tenkasi,129,953,81,0
2025-06-15,Tenkasi,55,955,78,0
2025-06-18,Tenkasi,111,964,72,0
2025-06-21,Tenkasi,59,979,58,0
2025-06-24,Tenkasi,134,976,59,0
2025-06-27,Tenkasi,71,1001,73,0
2025-06-30,Tenkasi,128,1020,59,0
2025-07-03,Tenkasi,75,953,68,0
2025-07-06,Tenkasi,103,982,86,0
2025-07-09,Tenkasi,114,995,86,0
2025-07-12,Tenkasi,35,965,75,0
2025-07-15,Tenkasi,72,966,96,0
2025-07-18,Tenkasi,35,998,67,0
2025-07-21,Tenkasi,100,955,58,0
2025-07-24,Tenkasi,75,979,62,0
2025-07-27,Tenkasi,89,964,77,0
2025-07-30,Tenkasi,87,1009,76,0
2025-08-02,Tenkasi,136,967,75,0
2025-08-05,Tenkasi,70,1018,79,0
2025-08-08,Tenkasi,30,973,95,0
2025-08-11,Tenkasi,116,983,79,0
2025-08-14,Tenkasi,104,978,80,0
2025-08-17,Tenkasi,101,1000,85,0
2025-08-20,Tenkasi,78,968,74,0
2025-08-23,Tenkasi,104,985,55,0
2025-08-26,Tenkasi,127,1000,98,0
2025-08-29,Tenkasi,135,1012,97,0
2025-09-01,Tenkasi,41,967,85,0
2025-09-04,Tenkasi,155,1000,84,0
2025-09-07,Tenkasi,146,1004,61,0
2025-09-10,Tenkasi,93,1004,70,0
2025-09-13,Tenkasi,80,956,77,0
2025-09-16,Tenkasi,96,971,76,0
2025-09-19,Tenkasi,73,967,93,0
2025-09-22,Tenkasi,118,965,75,0
2025-09-25,Tenkasi,38,1017,94,0
2025-09-28,Tenkasi,47,959,86,0
2025-10-01,Tenkasi,148,964,69,0
2025-10-04,Tenkasi,160,1013,60,0
2025-10-07,Tenkasi,45,1019,68,0
2025-10-10,Tenkasi,151,950,86,1
2025-10-13,Tenkasi,151,972,76,0
2025-10-16,Tenkasi,43,988,70,0
2025-10-19,Tenkasi,114,960,100,1
2025-10-22,Tenkasi,48,972,98,0
2025-10-25,Tenkasi,119,982,67,0
2025-10-28,Tenkasi,75,965,89,0
2025-10-31,Tenkasi,61,1014,81,0
2025-11-03,Tenkasi,79,971,100,0
2025-11-06,Tenkasi,49,970,95,0
2025-11-09,Tenkasi,54,957,71,0
2025-11-12,Tenkasi,102,981,94,0
2025-11-15,Tenkasi,70,964,94,0
2025-11-18,Tenkasi,124,1011,58,0
2025-11-21,Tenkasi,103,972,64,0
2025-11-24,Tenkasi,106,960,60,0
2025-11-27,Tenkasi,112,953,77,0
2025-11-30,Tenkasi,52,957,68,0
2025-12-03,Tenkasi,103,975,62,0
2025-12-06,Tenkasi,156,951,94,1
2025-12-09,Tenkasi,144,977,70,0
2025-12-12,Tenkasi,143,985,97,0
2025-12-15,Tenkasi,119,1020,80,0
2025-12-18,Tenkasi,150,982,59,0
2025-12-21,Tenkasi,46,996,77,0
2025-12-24,Tenkasi,105,1008,82,0
2025-12-27,Tenkasi,134,967,64,0
2025-12-30,Tenkasi,46,981,89,0
2025-01-01,Ranipet,73,1003,79,0
2025-01-04,Ranipet,84,962,68,0
2025-01-07,Ranipet,95,952,88,0
2025-01-10,Ranipet,144,960,58,0
2025-01-13,Ranipet,145,951,97,1
2025-01-16,Ranipet,158,979,79,0
2025-01-19,Ranipet,109,974,80,0
2025-01-22,Ranipet,31,963,66,0
2025-01-25,Ranipet,49,994,59,0
2025-01-28,Ranipet,159,1000,59,0
2025-01-31,Ranipet,53,976,64,0
2025-02-03,Ranipet,98,974,100,0
2025-02-06,Ranipet,133,990,68,0
2025-02-09,Ranipet,127,968,59,0
2025-02-12,Ranipet,111,969,96,1
2025-02-15,Ranipet,64,967,73,0
2025-02-18,Ranipet,152,980,57,0
2025-02-21,Ranipet,114,989,68,0
2025-02-24,Ranipet,151,991,56,0
2025-02-27,Ranipet,94,954,92,0
2025-03-02,Ranipet,159,988,88,0
2025-03-05,Ranipet,140,981,72,0
